,title,Pandemic Legacy: Season 1,Through the Ages: A New Story of Civilization,Twilight Struggle,Gloomhaven,Star Wars: Rebellion,Terra Mystica,Terraforming Mars,Scythe,7 Wonders Duel,The Castles of Burgundy,Caverna: The Cave Farmers,Puerto Rico,War of the Ring (Second Edition),Great Western Trail,Agricola,Mage Knight Board Game,Blood Rage,Through the Ages: A Story of Civilization,Arkham Horror: The Card Game,Mansions of Madness: Second Edition,Star Wars: Imperial Assault,Mechs vs. Minions,Power Grid,Eclipse,Orléans,Food Chain Magnate,Robinson Crusoe: Adventures on the Cursed Island,Viticulture Essential Edition,Concordia,Brass: Lancashire,Le Havre,Android: Netrunner,Tzolk'in: The Mayan Calendar,A Feast for Odin,T.I.M.E Stories,Codenames,7 Wonders,Keyflower,The Voyages of Marco Polo,Caylus,Twilight Imperium (Third Edition),Eldritch Horror,Race for the Galaxy,Lords of Waterdeep,Dominant Species,Patchwork,Five Tribes,Dead of Winter: A Crossroads Game,Roll for the Galaxy,El Grande,Dominion: Intrigue,Star Wars: X-Wing Miniatures Game,Fields of Arle,Battlestar Galactica,Clank!: A Deck-Building Adventure,Mombasa,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,Dominion,The 7th Continent,Russian Railroads,Trajan,Tigris & Euphrates,Troyes,Pandemic,Santorini,Crokinole,Descent: Journeys in the Dark (Second Edition),Castles of Mad King Ludwig,Kemet,The Gallerist,War of the Ring (first edition),Stone Age,The Resistance: Avalon,Alchemists,Arcadia Quest,A Game of Thrones: The Board Game (Second Edition),Legendary Encounters: An Alien Deck Building Game,Ora et Labora,Star Realms,Forbidden Stars,Nations,Suburbia,Commands & Colors: Ancients,Railways of the World,Ticket to Ride: Europe,Chaos in the Old World,Istanbul,Paths of Glory,Cosmic Encounter,Combat Commander: Europe,Captain Sonar,Goa,Steam,The Lord of the Rings: The Card Game,Jaipur,La Granja,Age of Steam,Hansa Teutonica,Splendor,Zombicide: Black Plague
0,Pandemic Legacy: Season 1,0.07137758743754462,0.0,0.17844396859386152,0.14275517487508924,0.0,0.03568879371877231,0.0,0.03568879371877231,0.0,0.0,0.0,0.0,0.0,0.0,0.07137758743754462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03568879371877231,0.0,0.0,0.0,0.03568879371877231,0.0,0.0,0.0,0.0,0.03568879371877231,0.0,0.0,0.0,0.03568879371877231,0.0,0.0,0.03568879371877231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137758743754462,0.0,0.0,0.0,0.0,0.0,31.548893647394717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28551034975017847,0.0,0.0,0.0,0.0,0.0,0.03568879371877231,0.0,0.0,0.0,0.0,0.49964311206281226,0.10706638115631692,0.0,0.0,0.0,0.0,0.0,0.03568879371877231,0.0
1,Through the Ages: A New Story of Civilization,0.0,0.4816955684007707,0.1926782273603083,0.0,0.0,0.09633911368015415,0.1926782273603083,0.09633911368015415,0.0,0.0,0.0,0.09633911368015415,0.0,0.0,0.4816955684007707,0.0,0.0,0.1926782273603083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926782273603083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104046245,0.0,0.0,0.09633911368015415,0.0,0.0,0.09633911368015415,0.0,0.0,0.0,0.0,0.0,0.0,0.09633911368015415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926782273603083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09633911368015415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4084778420038537,0.0,0.0,0.0,0.0,0.0,0.0,0.09633911368015415,0.0,0.0,0.0,0.3853564547206166,0.1926782273603083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Twilight Struggle,0.0,0.0,4.570127823498511,0.0,0.0,0.0,0.0,0.0,0.01751006828926633,0.0,0.0,0.14008054631413064,0.0,0.0,0.22763088776046225,0.0,0.01751006828926633,0.0,0.0,0.0,0.0,0.0,0.01751006828926633,0.03502013657853266,0.0,0.0,0.0,0.0,0.01751006828926633,0.0,0.03502013657853266,0.01751006828926633,0.0,0.0,0.0,0.0,0.01751006828926633,0.0,0.0,0.07004027315706532,0.0,0.01751006828926633,0.03502013657853266,0.0,0.07004027315706532,0.01751006828926633,0.0,0.0,0.0,0.2976711609175276,0.0,0.0,0.01751006828926633,0.01751006828926633,0.0,0.0,0.0,0.03502013657853266,0.0,0.0,0.0,0.01751006828926633,0.0,0.1225704780248643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751006828926633,0.0,0.42024163894239186,0.0,0.0,0.0,0.0,0.0,0.0,0.42024163894239186,0.0,0.01751006828926633,0.0,0.22763088776046225,0.6653825949921205,0.0,0.0,0.0,0.01751006828926633,0.0,0.0,0.0
3,Gloomhaven,0.0,0.0,0.0,9.211873080859775,0.0,0.0,0.0,0.1023541453428864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023541453428864,0.0,0.0,0.0,0.0,0.1023541453428864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0235414534288638,0.0,0.0,0.0,0.0,0.1023541453428864,0.0,0.0,0.0,0.0,0.0,0.1023541453428864,0.0,0.0,0.0,0.0,0.0,0.2047082906857728,0.0,0.0,0.0,0.0,0.0,0.1023541453428864,0.0,0.1023541453428864,0.0,0.0,2.661207778915046,0.1023541453428864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Star Wars: Rebellion,0.0,0.0,1.4154281670205238,0.0,1.6277423920736023,0.07077140835102619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14154281670205238,0.0,0.0,0.0,0.07077140835102619,0.0,0.0,0.21231422505307856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21231422505307856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35385704175513094,0.14154281670205238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492569002123143,0.07077140835102619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Terra Mystica,0.0,0.0,0.08779631255487269,0.0,0.0,6.760316066725197,0.029265437518290898,0.35118525021949076,0.0,0.0,0.0,0.6731050629206906,0.0,0.0,0.9072285630670178,0.029265437518290898,0.0,0.0,0.0,0.0,0.0,0.0,0.2633889376646181,1.404741000877963,0.0,0.0,0.0,0.0,0.0,0.0,0.08779631255487269,0.0,0.029265437518290898,0.0,0.0,0.0,0.11706175007316359,0.08779631255487269,0.0,0.2633889376646181,0.0,0.0,0.11706175007316359,0.058530875036581796,0.46824700029265437,0.0,0.0,0.0,0.0,0.029265437518290898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11706175007316359,0.0,0.08779631255487269,0.3219198127011999,0.0,0.029265437518290898,0.08779631255487269,0.0,0.0,0.0,0.0,0.029265437518290898,0.0,0.0,0.029265437518290898,0.0,0.43898156277436345,0.0,0.0,0.0,0.029265437518290898,0.0,0.0,0.4975124378109453,0.0,0.0,0.0,0.0,0.0,0.029265437518290898,0.0,0.029265437518290898,0.0,0.0,0.9364940005853087,0.08779631255487269,0.0,0.0,0.0,0.08779631255487269,0.9364940005853087,0.0,0.0
6,Terraforming Mars,0.047058823529411764,0.0,0.1411764705882353,0.047058823529411764,0.0,0.5176470588235295,6.070588235294117,0.9882352941176471,0.0,0.047058823529411764,0.0,0.1411764705882353,0.0,0.5176470588235295,0.6588235294117647,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.09411764705882353,0.0,0.0,0.047058823529411764,0.0,0.0,0.18823529411764706,0.0,0.0,0.0,0.0,0.0,4.094117647058823,0.0,0.1411764705882353,0.047058823529411764,0.047058823529411764,0.0,0.18823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.09411764705882353,0.0,0.1411764705882353,0.0,0.0,0.0,0.0,0.0,0.18823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.047058823529411764,1.223529411764706,0.18823529411764706,0.0,0.0,0.0,0.047058823529411764,0.047058823529411764,0.0,0.047058823529411764,0.0,0.0,1.5529411764705883,0.0,0.0,0.0,0.09411764705882353,0.0,0.047058823529411764,0.0,0.0
7,Scythe,0.0,0.0,0.03553660270078181,0.0,0.0,3.411513859275053,0.17768301350390903,10.021321961620469,0.0,0.03553660270078181,0.0,0.07107320540156362,0.0,0.0,0.39090262970859985,0.0,0.39090262970859985,0.0,0.0,0.0,0.0,0.03553660270078181,0.10660980810234541,1.812366737739872,0.0,0.03553660270078181,0.0,0.0,0.17768301350390903,0.0,0.0,0.0,0.0,0.03553660270078181,0.0,0.0,0.03553660270078181,0.03553660270078181,0.0,0.07107320540156362,0.0,0.0,0.03553660270078181,0.07107320540156362,0.10660980810234541,0.0,0.03553660270078181,0.0,0.03553660270078181,0.07107320540156362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03553660270078181,0.0,0.0,0.0,0.03553660270078181,0.0,0.10660980810234541,0.0,0.0,0.0,0.0,0.7818052594171997,0.07107320540156362,0.0,0.0,0.0,0.0,0.03553660270078181,0.0,0.0,0.0,0.0,0.07107320540156362,2.025586353944563,0.0,0.0,0.0,0.0,0.07107320540156362,0.07107320540156362,0.0,0.07107320540156362,0.0,0.0,1.6702203269367448,0.6751954513148543,0.0,0.0,0.0,0.03553660270078181,0.24875621890547264,0.0,0.0
8,7 Wonders Duel,0.0,0.0,0.0328515111695138,0.0,0.0,0.0,0.0,0.0,1.773981603153745,0.0,0.0,0.0,0.0,0.0,0.09855453350854139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328515111695138,0.0,0.0,0.0,0.0,0.0,25.985545335085416,0.0,0.0328515111695138,0.0,0.0,0.0,0.09855453350854139,0.0,0.0,0.39421813403416556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328515111695138,0.0,0.0,0.0,0.0,0.0,0.0,0.0657030223390276,0.0,0.0657030223390276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164257555847569,0.0,0.0,0.1314060446780552,0.0,0.0,0.0,0.328515111695138,0.0
9,The Castles of Burgundy,0.0,0.0,0.0,0.0,0.0,0.0689496667432774,0.0,0.0,0.0,1.2181107791312342,0.0,0.7814295564238106,0.0,0.022983222247759137,0.689496667432774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689496667432774,0.0,0.0689496667432774,0.0,0.0,0.0,0.0,0.022983222247759137,0.0689496667432774,0.09193288899103655,0.0,0.11491611123879568,0.0,0.0,0.20684900022983221,0.0689496667432774,0.0,0.045966444495518274,0.022983222247759137,0.0,0.0689496667432774,0.022983222247759137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16088255573431395,0.0,0.0,1.2181107791312342,0.0,0.8273960009193289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16088255573431395,0.0,0.0,0.0,0.0,0.0,0.0689496667432774,0.022983222247759137,0.0,0.3677315559641462,0.22983222247759136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8044127786715698,0.022983222247759137,0.0,0.0,0.0,0.0,0.0689496667432774,0.0,0.0
10,Caverna: The Cave Farmers,0.0,0.0,0.0,0.0,0.0,0.3189792663476874,0.0,0.0,0.0,0.0,0.27910685805422647,0.23923444976076555,0.0,0.0,48.72408293460925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07974481658692185,0.0,0.0,0.0,0.0,0.11961722488038277,0.0,1.8740031897926634,0.0,0.0,0.23923444976076555,0.0,0.0,0.03987240829346093,0.0,0.0,0.07974481658692185,0.0,0.0,0.0,0.07974481658692185,0.0,0.0,0.0,0.0,0.0,0.03987240829346093,0.0,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.03987240829346093,0.0,0.1594896331738437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03987240829346093,0.0,0.0,0.0,0.11961722488038277,0.0,0.0,0.0,0.0,0.0,1.1164274322169059,0.0,0.0,0.4784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778309409888357,0.03987240829346093,0.0,0.0,0.0,0.03987240829346093,0.0,0.0,0.0
11,Puerto Rico,0.0,0.0,0.06464820601228316,0.0,0.0,0.0,0.0,0.0,0.0,0.010774701002047193,0.0,7.509966598426893,0.0,0.0,1.723952160327551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124663290593686,0.043098804008188774,0.0,0.0,0.0,0.0,0.010774701002047193,0.0,0.12929641202456632,0.0,0.0,0.010774701002047193,0.0,0.0,0.010774701002047193,0.010774701002047193,0.0,0.7219049671371619,0.0,0.0,1.002047193190389,0.0,0.0,0.0,0.0,0.0,0.03232410300614158,0.1723952160327551,0.0,0.0,0.0,0.010774701002047193,0.0,0.0,0.0,0.12929641202456632,0.0,0.0,0.010774701002047193,0.043098804008188774,0.010774701002047193,0.021549402004094387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10774701002047193,0.0,0.0,0.0,0.0,0.0,0.010774701002047193,0.0,0.0,0.10774701002047193,0.0,0.0,0.0,0.0,0.0,0.010774701002047193,0.021549402004094387,0.03232410300614158,0.0,0.0,0.3124663290593686,0.05387350501023597,0.0,0.0,0.0,0.043098804008188774,0.021549402004094387,0.0,0.0
12,War of the Ring (Second Edition),0.0,0.0,0.8048289738430584,0.0,0.1006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.1006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.1006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006036217303823,0.0,0.0,0.6036217303822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704225352112676,0.1006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Great Western Trail,0.0,0.0,0.0,0.0,0.0,0.5387931034482759,1.0775862068965518,0.8620689655172413,0.0,0.0,0.0,0.43103448275862066,0.0,4.741379310344827,0.646551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21551724137931033,0.21551724137931033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10775862068965517,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.10775862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.112068965517241,0.0,1.1853448275862069,0.0,1.831896551724138,0.0,0.0,0.10775862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543103448275862,0.0,0.0,0.0,0.0,0.0,0.21551724137931033,0.0,0.0,0.0,0.0,1.4008620689655173,0.10775862068965517,0.0,0.0,0.0,0.0,0.9698275862068966,0.0,0.0
14,Agricola,0.0,0.0,0.10399334442595674,0.0,0.0,0.05199667221297837,0.010399334442595673,0.0,0.0,0.0,0.03119800332778702,2.485440931780366,0.0,0.0,11.543261231281198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22878535773710482,0.04159733777038269,0.0,0.0,0.0,0.0,0.0,0.0,1.7782861896838602,0.0,0.0,0.03119800332778702,0.0,0.0,0.04159733777038269,0.04159733777038269,0.0,2.4958402662229617,0.0,0.0,0.1975873544093178,0.12479201331114809,0.04159733777038269,0.0,0.0,0.0,0.0,0.09359400998336107,0.0,0.0,0.12479201331114809,0.0,0.0,0.0,0.0,0.2703826955074875,0.0,0.0,0.010399334442595673,0.0,0.010399334442595673,0.06239600665557404,0.0,0.010399334442595673,0.0,0.0,0.0,0.0,0.0,0.5927620632279534,0.0,0.0,0.0,0.0,0.0,0.1975873544093178,0.0,0.0,0.9983361064891847,0.0,0.0,0.0,0.0,0.0,0.0,0.010399334442595673,0.07279534109816972,0.0,0.0,0.9255407653910149,0.10399334442595674,0.0,0.0,0.05199667221297837,0.07279534109816972,0.010399334442595673,0.010399334442595673,0.0
15,Mage Knight Board Game,0.0,0.0,0.11716461628588166,0.1757469244288225,0.0,0.0,0.0,0.029291154071470416,0.0,0.0,0.0,0.029291154071470416,0.0,0.0,0.1757469244288225,0.351493848857645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2050380785002929,0.0,0.0,0.0,0.0,0.0,0.0,0.08787346221441125,0.0,0.0,0.0,0.0,0.0,0.029291154071470416,0.0,0.0,0.0,0.0,0.05858230814294083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736965436438196,0.0,0.0,0.0,0.0,0.05858230814294083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029291154071470416,0.0,0.0,0.0,0.0,0.0,0.4100761570005858,0.0,0.0,0.0,0.0,0.029291154071470416,0.0,0.0,0.0,0.0,0.0,0.8201523140011716,0.08787346221441125,0.0,0.0,0.0,0.0,0.0,0.05858230814294083,0.0
16,Blood Rage,0.0,0.0,0.0,0.0,0.0,0.046104195481788846,0.0,0.5071461502996772,0.0,0.0,0.0,0.0,0.0,0.0,0.046104195481788846,0.0,7.376671277086215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298755186721992,0.0,0.0,0.0,0.0,0.046104195481788846,0.046104195481788846,0.046104195481788846,0.0,0.0,0.046104195481788846,0.0,0.0,0.5532503457814661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046104195481788846,0.0,0.0,0.0,0.0,0.0,0.09220839096357769,0.0,0.0,0.0,0.0,1.7058552328261871,0.0,0.0,0.0,0.0,0.0,0.09220839096357769,0.0,0.0,0.0,0.0,0.046104195481788846,0.5532503457814661,0.046104195481788846,0.0,0.0,0.0,3.872752420470263,0.0,0.0,0.6454587367450438,0.0,0.0,0.8298755186721992,0.2766251728907331,0.0,0.0,0.0,0.0,0.046104195481788846,0.0,0.0
17,Through the Ages: A Story of Civilization,0.0,0.09612303748798462,0.28836911246395386,0.0,0.0,0.03204101249599487,0.0,0.0,0.0,0.0,0.0,0.28836911246395386,0.03204101249599487,0.0,0.768984299903877,0.0,0.0,0.09612303748798462,0.0,0.0,0.0,0.0,0.16020506247997437,0.25632809996795897,0.0,0.0,0.0,0.0,0.0,0.0,0.32041012495994875,0.0,0.0,0.0,0.0,0.0,0.19224607497596924,0.0,0.0,0.19224607497596924,0.0,0.0,0.19224607497596924,0.0,0.09612303748798462,0.0,0.0,0.0,0.0,0.03204101249599487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06408202499198974,0.0,0.0,0.0,0.0,0.03204101249599487,0.03204101249599487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06408202499198974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306952899711631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28836911246395386,0.09612303748798462,0.0,0.0,0.0,0.06408202499198974,0.03204101249599487,0.0,0.0
18,Arkham Horror: The Card Game,0.0,0.0,0.10309278350515463,0.20618556701030927,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,2.6804123711340204,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185567010309279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30927835051546393,0.0,0.20618556701030927,0.0,0.0,0.0,0.0,0.0,0.0
19,Mansions of Madness: Second Edition,0.0,0.0,0.0,0.29880478087649404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099601593625498,0.49800796812749004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099601593625498,0.0,0.0,0.0,0.0,0.0,0.0,2.7888446215139444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099601593625498,0.099601593625498,0.0,0.0,0.0,0.0,0.0,0.199203187250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49800796812749004,0.29880478087649404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Star Wars: Imperial Assault,0.0,0.0,0.0,0.13689253935660506,0.0,0.0,0.0,0.06844626967830253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844626967830253,0.0,0.0,0.0,0.8213552361396304,0.0,0.0,0.06844626967830253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844626967830253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844626967830253,0.0,0.0,0.0,0.0,0.0,0.06844626967830253,0.0,0.0,0.06844626967830253,0.0,0.06844626967830253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053388090349076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163586584531143,0.06844626967830253,0.0,0.0,0.0,0.0,0.0,0.0,0.06844626967830253
