,title,Pandemic Legacy: Season 1,Through the Ages: A New Story of Civilization,Twilight Struggle,Gloomhaven,Star Wars: Rebellion,Terra Mystica,Terraforming Mars,Scythe,7 Wonders Duel,The Castles of Burgundy,Caverna: The Cave Farmers,Puerto Rico,War of the Ring (Second Edition),Great Western Trail,Agricola,Mage Knight Board Game,Blood Rage,Through the Ages: A Story of Civilization,Arkham Horror: The Card Game,Mansions of Madness: Second Edition,Star Wars: Imperial Assault,Mechs vs. Minions,Power Grid,Eclipse,Orléans,Food Chain Magnate,Robinson Crusoe: Adventures on the Cursed Island,Viticulture Essential Edition,Concordia,Brass: Lancashire,Le Havre,Android: Netrunner,Tzolk'in: The Mayan Calendar,A Feast for Odin,T.I.M.E Stories,Codenames,7 Wonders,Keyflower,The Voyages of Marco Polo,Caylus,Twilight Imperium (Third Edition),Eldritch Horror,Race for the Galaxy,Lords of Waterdeep,Dominant Species,Patchwork,Five Tribes,Dead of Winter: A Crossroads Game,Roll for the Galaxy,El Grande,Dominion: Intrigue,Star Wars: X-Wing Miniatures Game,Fields of Arle,Battlestar Galactica,Clank!: A Deck-Building Adventure,Mombasa,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,Dominion,The 7th Continent,Russian Railroads,Trajan,Tigris & Euphrates,Troyes,Pandemic,Santorini,Crokinole,Descent: Journeys in the Dark (Second Edition),Castles of Mad King Ludwig,Kemet,The Gallerist,War of the Ring (first edition),Stone Age,The Resistance: Avalon,Alchemists,Arcadia Quest,A Game of Thrones: The Board Game (Second Edition),Legendary Encounters: An Alien Deck Building Game,Ora et Labora,Star Realms,Forbidden Stars,Nations,Suburbia,Commands & Colors: Ancients,Railways of the World,Ticket to Ride: Europe,Chaos in the Old World,Istanbul,Paths of Glory,Cosmic Encounter,Combat Commander: Europe,Captain Sonar,Goa,Steam,The Lord of the Rings: The Card Game,Jaipur,La Granja,Age of Steam,Hansa Teutonica,Splendor,Zombicide: Black Plague
21,Mechs vs. Minions,0.0,0.0,0.0,0.23228803716608595,0.0,0.0,0.0,0.23228803716608595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1614401858304297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968641114982579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11614401858304298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9291521486643438,0.23228803716608595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Power Grid,0.0,0.0,0.012815583749839805,0.0,0.0,0.02563116749967961,0.0,0.0,0.0,0.012815583749839805,0.0,0.6279636037421504,0.0,0.0,0.39728309624503394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25362040240933,0.03844675124951941,0.0,0.0,0.0,0.0,0.02563116749967961,0.0,0.02563116749967961,0.0,0.0,0.0,0.0,0.0,0.02563116749967961,0.012815583749839805,0.0,0.11534025374855825,0.0,0.0,0.012815583749839805,0.0,0.02563116749967961,0.012815583749839805,0.0,0.0,0.0,0.05126233499935922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689350249903883,0.0,0.0,0.0,0.012815583749839805,0.0,0.06407791874919902,0.0,0.012815583749839805,0.0,0.0,0.0,0.0,0.0,0.02563116749967961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14097142124823786,0.0,0.0,0.02563116749967961,0.0,0.0,0.0,0.0,0.012815583749839805,0.0,0.0,0.2434960912469563,0.6151480199923106,0.0,0.0,0.012815583749839805,0.41009867999487376,0.0,0.0,0.0
23,Eclipse,0.0,0.0,0.11730205278592376,0.0,0.0,0.3225806451612903,0.0,0.17595307917888564,0.02932551319648094,0.0,0.0,0.23460410557184752,0.0,0.0,0.5865102639296188,0.0,0.0,0.02932551319648094,0.0,0.0,0.0,0.0,0.08797653958944282,11.378299120234605,0.0,0.0,0.0,0.0,0.0,0.0,0.02932551319648094,0.0,0.0,0.0,0.0,0.02932551319648094,0.05865102639296188,0.0,0.0,0.11730205278592376,0.0,0.0,0.20527859237536658,0.0,0.11730205278592376,0.02932551319648094,0.02932551319648094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05865102639296188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08797653958944282,0.0,0.0,0.02932551319648094,0.0,0.0,0.0,0.0,0.0,0.0,0.05865102639296188,0.11730205278592376,0.11730205278592376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08797653958944282,0.0,0.0,0.3812316715542522,0.17595307917888564,0.0,0.02932551319648094,0.0,0.0,0.17595307917888564,0.0,0.0
24,Orléans,0.0,0.0,0.0,0.0,0.0,0.23961661341853036,0.0,0.07987220447284345,0.0,0.0,0.0,0.23961661341853036,0.0,0.0,0.4792332268370607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987220447284345,3.1150159744408947,0.0,0.0,0.0,0.5591054313099042,0.0,0.23961661341853036,0.0,0.0,0.0,0.0,0.0,0.0,0.07987220447284345,0.0,0.07987220447284345,0.0,0.0,0.07987220447284345,0.07987220447284345,0.0,0.0,0.23961661341853036,0.0,0.23961661341853036,0.07987220447284345,0.0,0.0,0.0,0.0,0.0,0.07987220447284345,0.0,2.1565495207667733,0.0,0.07987220447284345,0.07987220447284345,0.0,0.07987220447284345,0.0,0.0,0.0,0.0,0.07987220447284345,0.0,0.0,0.0,0.07987220447284345,0.0,0.0,0.0,0.0,0.0,0.0,0.07987220447284345,0.0,1.038338658146965,0.07987220447284345,0.0,0.0,0.0,0.0,0.07987220447284345,0.0,0.0,0.0,0.0,0.7987220447284346,0.0,0.0,0.0,0.0,0.0,0.3993610223642173,0.0,0.0
25,Food Chain Magnate,0.0,0.0,0.10416666666666667,0.0,0.0,0.4166666666666667,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.5208333333333334,0.0,0.0,0.10416666666666667,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.10416666666666667,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Robinson Crusoe: Adventures on the Cursed Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03575259206292456,0.0,0.0,0.0,0.03575259206292456,0.0,0.0,0.5362888809438684,0.03575259206292456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787629603146228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3575259206292456,0.03575259206292456,0.03575259206292456,0.03575259206292456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14301036825169824,0.0,0.0,0.0,0.0,0.0,0.0,0.07150518412584912,0.0,0.0,2.3239184840900964,0.0,0.0,0.0,0.0,0.03575259206292456,0.0,0.0,0.07150518412584912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14301036825169824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5016088666428316,0.03575259206292456,0.0,0.0,0.0,0.0,0.03575259206292456,0.0,0.0
27,Viticulture Essential Edition,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.449438202247191,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,1.1235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,0.449438202247191,0.11235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,0.2247191011235955,0.0,0.0,0.0,1.2359550561797752,0.0,0.0,0.0,0.0,0.0,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,0.0,0.6741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33707865168539325,0.11235955056179775,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0
28,Concordia,0.0,0.0,0.05361930294906166,0.0,0.0,0.16085790884718498,0.05361930294906166,0.0,0.0,0.0,0.0,0.3753351206434316,0.0,0.0,0.16085790884718498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042895442359249,0.0,0.0,0.0,0.0,0.0,9.812332439678285,0.0,0.0,0.0,0.0,0.05361930294906166,0.0,0.0,0.05361930294906166,0.0,0.05361930294906166,0.05361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.05361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680965147453083,0.0,0.0,0.16085790884718498,0.05361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4289544235924933,0.0,0.0,0.0,0.0,0.0,0.3753351206434316,0.0,0.0,0.0,0.0,1.0187667560321716,0.05361930294906166,0.0,0.0,0.0,0.0,0.16085790884718498,0.0,0.0
29,Brass: Lancashire,0.0,0.0,0.09041591320072333,0.0,0.0,0.045207956600361664,0.0,0.0,0.0,0.0,0.0,0.4972875226039783,0.0,0.0,0.4972875226039783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2206148282097649,0.0,0.0,0.045207956600361664,0.0,0.0,0.0,0.0,0.18083182640144665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40687160940325495,0.0,0.0,0.045207956600361664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045207956600361664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045207956600361664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045207956600361664,0.0,0.0,0.09041591320072333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40687160940325495,4.837251356238698,0.0,0.0,0.045207956600361664,3.752260397830018,0.09041591320072333,0.0,0.0
30,Le Havre,0.0,0.0,0.0,0.0,0.0,0.028661507595299514,0.0,0.0,0.0,0.0,0.028661507595299514,1.4903983949555746,0.0,0.0,27.62969332186873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34393809114359414,0.05732301519059903,0.0,0.0,0.0,0.0,0.0,0.0,11.23531097735741,0.0,0.0,0.05732301519059903,0.0,0.0,0.0,0.0,0.0,3.7259959873889366,0.0,0.0,0.17196904557179707,0.028661507595299514,0.0,0.0,0.0,0.0,0.0,0.05732301519059903,0.0,0.0,0.11464603038119806,0.028661507595299514,0.0,0.0,0.0,0.14330753797649756,0.0,0.0,0.0,0.028661507595299514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17196904557179707,0.0,0.0,0.0,0.0,0.0,1.1464603038119805,0.0,0.0,0.34393809114359414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945829750644884,0.028661507595299514,0.0,0.0,0.028661507595299514,0.028661507595299514,0.0,0.0,0.0
31,Android: Netrunner,0.0,0.0,0.08472182999152782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08472182999152782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02824060999717594,0.11296243998870376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4967523298503247,0.0,0.0,0.0,0.0,0.02824060999717594,0.0,0.0,0.0,0.0,0.0,0.1976842699802316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31064670996893534,0.0,0.0,0.0,0.0,0.0,0.05648121999435188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05648121999435188,0.0,0.451849759954815,0.0,0.0,0.02824060999717594,0.0,0.02824060999717594,0.0,0.0,0.08472182999152782,0.0,0.0,0.6777746399322225,0.05648121999435188,0.02824060999717594,0.0,0.0,0.0,0.0,0.0,0.0
32,Tzolk'in: The Mayan Calendar,0.0,0.0,0.04061738424045491,0.0,0.0,0.5686433793663688,0.0,0.0,0.0,0.0,0.0,0.3655564581640942,0.0,0.0,2.6401299756295695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08123476848090982,0.08123476848090982,0.0,0.0,0.0,0.0,0.0,0.0,0.3249390739236393,0.0,0.8529650690495532,0.0,0.0,0.0,0.12185215272136475,0.16246953696181965,0.0,2.0308692120227456,0.0,0.0,0.0,0.16246953696181965,0.0,0.0,0.0,0.0,0.04061738424045491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04061738424045491,0.0,0.04061738424045491,0.7311129163281884,0.0,0.04061738424045491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591389114541023,0.0,0.0,0.0,0.0,0.0,0.2437043054427295,0.0,0.0,0.3249390739236393,0.04061738424045491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498781478472786,0.08123476848090982,0.0,0.0,0.0,0.0,0.08123476848090982,0.0,0.0
33,A Feast for Odin,0.0,0.0,0.0,0.0,0.0,0.2770083102493075,0.0,0.13850415512465375,0.0,0.0,0.0,0.13850415512465375,0.0,0.0,13.573407202216066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13850415512465375,0.0,0.0,0.0,0.0,0.0,0.0,3.3240997229916895,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.2770083102493075,0.0,0.0,0.13850415512465375,0.0,0.0,7.756232686980609,0.0,0.0,0.0,0.0,0.0,0.0,5.124653739612189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13850415512465375,0.0,0.0,0.0,0.4155124653739612,0.0,0.0,0.0,0.0,0.0,1.3850415512465375,0.0,0.0,0.554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2465373961218837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,T.I.M.E Stories,0.0,0.0,0.0,0.06016847172081829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8050541516245486,0.06016847172081829,0.0,0.0,0.0,0.0,0.0,0.18050541516245489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3237063778580025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24067388688327315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4813477737665463,0.12033694344163658,0.0,0.0,0.0,0.06016847172081829,0.0,0.0,0.0
35,Codenames,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023792529145848205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.947418510587675,0.023792529145848205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023792529145848205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04758505829169641,0.0,0.0,0.0,0.0,0.0,0.023792529145848205,0.0,0.45205805377111585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11896264572924102,0.0,0.0,0.0,0.0,0.0,0.0,0.04758505829169641,0.0
36,7 Wonders,0.0,0.0,0.022844089091947458,0.0,0.0,0.0,0.0,0.0,0.29697315819531694,0.0,0.0,0.13706453455168474,0.0,0.0,0.2284408909194746,0.0,0.034266133637921185,0.0,0.0,0.0,0.0,0.0,0.034266133637921185,0.011422044545973729,0.0,0.0,0.0,0.0,0.011422044545973729,0.0,0.022844089091947458,0.0,0.0,0.0,0.0,0.011422044545973729,7.252998286693318,0.0,0.0,0.045688178183894916,0.0,0.011422044545973729,0.7310108509423187,0.0,0.0,0.0,0.0,0.0,0.011422044545973729,0.0,0.011422044545973729,0.0,0.0,0.0,0.0,0.0,0.0,1.4049114791547688,0.0,0.0,0.0,0.0,0.0,0.011422044545973729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799543118218161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34266133637921187,0.022844089091947458,0.0,0.0,0.0,0.0,0.0,0.0,0.011422044545973729,0.0,0.0,0.2855511136493432,0.045688178183894916,0.0,0.011422044545973729,0.0,0.011422044545973729,0.0,0.022844089091947458,0.0
37,Keyflower,0.0,0.0,0.0,0.0,0.0,0.3146303093864709,0.0,0.0,0.0,0.0,0.0,0.1048767697954903,0.0,0.0,1.3109596224436288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15731515469323545,0.05243838489774515,0.0,0.0,0.0,0.0,0.05243838489774515,0.0,0.7341373885684321,0.05243838489774515,0.0,0.0,0.0,0.0,0.05243838489774515,11.221814368117462,0.0,0.36706869428421607,0.0,0.0,0.1048767697954903,0.1048767697954903,0.05243838489774515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15731515469323545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05243838489774515,0.0,0.0,0.0,0.0,0.0,0.36706869428421607,0.0,0.0,0.5243838489774515,0.26219192448872575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5731515469323545,0.1048767697954903,0.0,0.0,0.0,0.05243838489774515,0.0,0.0,0.0
38,The Voyages of Marco Polo,0.0,0.0,0.0,0.0,0.0,1.4903129657228018,0.0,0.0,0.0,0.22354694485842028,0.0,0.07451564828614009,0.0,0.22354694485842028,0.5216095380029806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451564828614009,0.0,0.07451564828614009,0.0,0.0,0.07451564828614009,0.0,0.0,0.0,0.07451564828614009,0.0,0.0,0.0,0.0,0.07451564828614009,1.3412816691505216,0.14903129657228018,0.0,0.0,0.0,0.7451564828614009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451564828614009,0.0,0.0,0.0,0.29806259314456035,0.07451564828614009,0.0,1.8628912071535022,0.0,0.0,0.0,0.0,0.0,0.07451564828614009,0.0,0.0,1.2667660208643816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687034277198212,0.07451564828614009,0.0,0.0,0.0,0.0,0.07451564828614009,0.0,0.0,0.0,0.0,3.204172876304024,0.0,0.0,0.0,0.14903129657228018,0.0,0.37257824143070045,0.0,0.0
39,Caylus,0.0,0.0,0.04177982034677251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.034468351786088,0.0,0.0,3.217046166701483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35512847294756633,0.04177982034677251,0.0,0.0,0.0,0.0,0.0,0.0,0.6684771255483601,0.0,0.0,0.0,0.0,0.0,0.0,0.04177982034677251,0.0,12.304157092124504,0.0,0.0,0.06266973052015877,0.3133486526007938,0.14622937121370377,0.0,0.020889910173386254,0.0,0.0,0.2715688322540213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08355964069354502,0.0,0.020889910173386254,0.0,0.020889910173386254,0.08355964069354502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431376645080426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33423856277418007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148945059536244,0.16711928138709004,0.0,0.0,0.0,0.12533946104031754,0.020889910173386254,0.020889910173386254,0.0
40,Twilight Imperium (Third Edition),0.0,0.0,0.02978850163836759,0.0,0.02978850163836759,0.0,0.0,0.0,0.0,0.0,0.0,1.757521596663688,0.0,0.0,0.02978850163836759,0.0,0.02978850163836759,0.0,0.0,0.0,0.0,0.0,0.0,2.5022341376228776,0.0,0.0,0.0,0.0,0.0,0.0,0.02978850163836759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02978850163836759,0.02978850163836759,0.02978850163836759,0.0,0.02978850163836759,0.05957700327673518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14894250819183796,0.0,0.0,0.0,0.02978850163836759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02978850163836759,0.0,0.0,0.0,0.02978850163836759,0.23830801310694072,0.02978850163836759,0.0,0.0,0.0,0.02978850163836759,0.0,0.0,0.23830801310694072,0.0,0.0,0.9532320524277629,0.05957700327673518,0.0,0.0,0.0,0.0,0.0,0.02978850163836759,0.0
41,Eldritch Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04061738424045491,0.0,0.0,0.0,0.0,0.04061738424045491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.361494719740048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08123476848090982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7465475223395612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04061738424045491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20308692120227456,0.0,0.0,0.0,0.0,0.0,0.04061738424045491,0.0,0.0,0.0,0.0,0.7717303005686433,0.08123476848090982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Race for the Galaxy,0.0,0.0,0.014236902050113895,0.014236902050113895,0.0,0.0,0.0,0.0,0.014236902050113895,0.0,0.0,5.239179954441913,0.0,0.0,0.32744874715261957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07118451025056947,0.05694760820045558,0.0,0.0,0.0,0.0,0.0,0.0,0.014236902050113895,0.02847380410022779,0.0,0.0,0.0,0.0,0.46981776765375854,0.0,0.0,0.014236902050113895,0.0,0.0,3.260250569476082,0.0,0.0,0.0,0.0,0.0,1.2528473804100229,0.014236902050113895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5518223234624147,0.0,0.0,0.0,0.02847380410022779,0.0,0.02847380410022779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02847380410022779,0.0,0.0,0.0,0.0,0.0,0.014236902050113895,0.042710706150341685,0.0,1.224373576309795,0.014236902050113895,0.0,0.0,0.0,0.0,0.0,0.0,0.02847380410022779,0.0,0.0,0.9538724373576309,0.07118451025056947,0.0,0.0,0.0,0.014236902050113895,0.0,0.0,0.0
43,Lords of Waterdeep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02064409578860446,0.0,0.0,0.02064409578860446,0.2477291494632535,0.0,0.0,2.2295623451692816,0.0,0.02064409578860446,0.0,0.0,0.0,0.0,0.0,0.04128819157720892,0.0,0.0,0.0,0.0,0.02064409578860446,0.0,0.0,0.20644095788604458,0.0,0.0,0.0,0.0,0.0,0.08257638315441784,0.02064409578860446,0.0,4.190751445086705,0.0,0.0,0.0,3.8810900082576385,0.12386457473162675,0.0,0.02064409578860446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386457473162675,0.0,0.061932287365813375,0.02064409578860446,0.0,0.18579686209744012,0.04128819157720892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.518579686209744,0.0,0.02064409578860446,0.0,0.0,0.0,0.04128819157720892,0.0,0.0,0.20644095788604458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0528488852188274,0.02064409578860446,0.0,0.0,0.0,0.0,0.061932287365813375,0.18579686209744012,0.0
44,Dominant Species,0.0,0.0,0.22388059701492538,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.0,0.0,0.9701492537313433,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.1865671641791045,0.29850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.29850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3059701492537314,0.0,0.0,0.0,0.0,5.522388059701493,0.0,0.0,0.0,0.0,3.0970149253731343,0.0,0.0,0.0,0.03731343283582089,0.0,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11194029850746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865671641791045,0.0,0.0,0.0,0.0,0.11194029850746269,0.0,0.0,0.03731343283582089,0.0,0.0,0.44776119402985076,0.11194029850746269,0.0,0.0,0.0,0.03731343283582089,0.11194029850746269,0.0,0.0
